id,hospcode,areacode,date_com,b_year,result
"2d85d6ec39840f8051854b028fa13073","04784","43010403","202511160651","2568",287
"2d85d6ec39840f8051854b028fa13073","04821","38011101","202511161100","2568",111
"2d85d6ec39840f8051854b028fa13073","11263","66080204","202511171233","2568",591
"2d85d6ec39840f8051854b028fa13073","09760","92080602","202511170051","2568",11
"2d85d6ec39840f8051854b028fa13073","02154","23030805","202511170344","2568",1
"2d85d6ec39840f8051854b028fa13073","00934","11010302","202511161045","2568",374
"2d85d6ec39840f8051854b028fa13073","00935","11010305","202511161045","2568",471
"2d85d6ec39840f8051854b028fa13073","00936","11010804","202511161045","2568",422
"2d85d6ec39840f8051854b028fa13073","00937","11011004","202511161045","2568",332
"2d85d6ec39840f8051854b028fa13073","00938","11011101","202511161045","2568",28
"2d85d6ec39840f8051854b028fa13073","00939","11011201","202511161045","2568",61
"2d85d6ec39840f8051854b028fa13073","00943","11011610","202511161045","2568",100
"2d85d6ec39840f8051854b028fa13073","03823","35010203","202511161808","2568",287
"2d85d6ec39840f8051854b028fa13073","06923","60030508","202511161642","2568",14
"2d85d6ec39840f8051854b028fa13073","01501","16050414","202511162121","2568",212
"2d85d6ec39840f8051854b028fa13073","04818","38010907","202511161100","2568",324
"2d85d6ec39840f8051854b028fa13073","10808","19030100","202511161456","2568",983
"2d85d6ec39840f8051854b028fa13073","04674","42010807","202511160132","2568",19
"2d85d6ec39840f8051854b028fa13073","00942","11011501","202511161045","2568",186
"2d85d6ec39840f8051854b028fa13073","00944","11011702","202511161045","2568",10
"2d85d6ec39840f8051854b028fa13073","00949","11020305","202511161045","2568",74
"2d85d6ec39840f8051854b028fa13073","11173","55020204","202511160628","2568",100
"2d85d6ec39840f8051854b028fa13073","10716","55010100","202511160628","2568",4368
"2d85d6ec39840f8051854b028fa13073","09749","92070104","202511170051","2568",754
"2d85d6ec39840f8051854b028fa13073","11148","52040101","202511170720","2568",1650
"2d85d6ec39840f8051854b028fa13073","03818","34330411","202511170916","2568",7
"2d85d6ec39840f8051854b028fa13073","11150","52060703","202511170720","2568",1325
"2d85d6ec39840f8051854b028fa13073","09745","92061702","202511170051","2568",22
"2d85d6ec39840f8051854b028fa13073","04813","38010508","202511161100","2568",114
"2d85d6ec39840f8051854b028fa13073","10790","16030105","202511162121","2568",2149
"2d85d6ec39840f8051854b028fa13073","10791","16040111","202511162121","2568",29
"2d85d6ec39840f8051854b028fa13073","11230","62030109","202511162225","2568",405
"2d85d6ec39840f8051854b028fa13073","04785","43010505","202511160651","2568",258
"2d85d6ec39840f8051854b028fa13073","00946","11020203","202511161045","2568",23
"2d85d6ec39840f8051854b028fa13073","00945","11020106","202511161045","2568",489
"2d85d6ec39840f8051854b028fa13073","10810","19050606","202511161456","2568",74
"2d85d6ec39840f8051854b028fa13073","04786","43010601","202511160651","2568",676
"2d85d6ec39840f8051854b028fa13073","04789","43010805","202511160651","2568",337
"2d85d6ec39840f8051854b028fa13073","00952","11020501","202511161045","2568",131
"2d85d6ec39840f8051854b028fa13073","00951","11020404","202511161045","2568",255
"2d85d6ec39840f8051854b028fa13073","00950","11020308","202511161045","2568",155
"2d85d6ec39840f8051854b028fa13073","11311","76050101","202511162351","2568",81
"2d85d6ec39840f8051854b028fa13073","04822","38011204","202511161100","2568",218
"2d85d6ec39840f8051854b028fa13073","04790","43010901","202511160651","2568",919
"2d85d6ec39840f8051854b028fa13073","04510","41020510","202511162336","2568",1551
"2d85d6ec39840f8051854b028fa13073","04501","41011805","202511162336","2568",1394
"2d85d6ec39840f8051854b028fa13073","04667","42010303","202511160132","2568",2536
"2d85d6ec39840f8051854b028fa13073","11170","54060103","202511162124","2568",327
"2d85d6ec39840f8051854b028fa13073","10758","12040103","202511161332","2568",1127
"2d85d6ec39840f8051854b028fa13073","03110","32012608","202511161725","2568",14
"2d85d6ec39840f8051854b028fa13073","06278","53030208","202511162304","2568",195
"2d85d6ec39840f8051854b028fa13073","04509","41020401","202511162336","2568",1464
"2d85d6ec39840f8051854b028fa13073","01370","15020305","202511161022","2568",2
"2d85d6ec39840f8051854b028fa13073","04820","38011011","202511161100","2568",57
"2d85d6ec39840f8051854b028fa13073","04516","41030407","202511162336","2568",1038
"2d85d6ec39840f8051854b028fa13073","09436","90010204","202511170514","2568",1
"2d85d6ec39840f8051854b028fa13073","10732","71050604","202511170725","2568",3667
"2d85d6ec39840f8051854b028fa13073","11175","55040306","202511160628","2568",282
"2d85d6ec39840f8051854b028fa13073","11285","71090108","202511170725","2568",267
"2d85d6ec39840f8051854b028fa13073","01369","15020204","202511161022","2568",1
"2d85d6ec39840f8051854b028fa13073","11261","66060102","202511171233","2568",1467
"2d85d6ec39840f8051854b028fa13073","10827","21011300","202511170545","2568",668
"2d85d6ec39840f8051854b028fa13073","10684","95010100","202511162152","2568",2464
"2d85d6ec39840f8051854b028fa13073","06840","58020103","202511160836","2568",169
"2d85d6ec39840f8051854b028fa13073","01368","15020101","202511161022","2568",47
"2d85d6ec39840f8051854b028fa13073","04511","41020701","202511162336","2568",1209
"2d85d6ec39840f8051854b028fa13073","04515","41030302","202511162336","2568",864
"2d85d6ec39840f8051854b028fa13073","11119","50020702","202511160034","2568",1494
"2d85d6ec39840f8051854b028fa13073","11122","50050108","202511160034","2568",294
"2d85d6ec39840f8051854b028fa13073","02877","31010401","202511152334","2568",59
"2d85d6ec39840f8051854b028fa13073","03867","35040507","202511161808","2568",187
"2d85d6ec39840f8051854b028fa13073","10680","80010100","202511152351","2568",5825
"2d85d6ec39840f8051854b028fa13073","04791","43011001","202511160651","2568",439
"2d85d6ec39840f8051854b028fa13073","10695","19090308","202511161456","2568",39
"2d85d6ec39840f8051854b028fa13073","04824","38020201","202511161100","2568",9
"2d85d6ec39840f8051854b028fa13073","00947","11020208","202511161045","2568",35
"2d85d6ec39840f8051854b028fa13073","04814","38010605","202511161100","2568",169
"2d85d6ec39840f8051854b028fa13073","04523","41040215","202511162336","2568",1472
"2d85d6ec39840f8051854b028fa13073","04669","42010501","202511160132","2568",1
"2d85d6ec39840f8051854b028fa13073","03133","32030702","202511161725","2568",2
"2d85d6ec39840f8051854b028fa13073","03251","32120801","202511161725","2568",44
"2d85d6ec39840f8051854b028fa13073","04520","41030704","202511162336","2568",469
"2d85d6ec39840f8051854b028fa13073","02153","23030802","202511170344","2568",14
"2d85d6ec39840f8051854b028fa13073","04671","42010705","202511160132","2568",1
"2d85d6ec39840f8051854b028fa13073","11167","54030106","202511162124","2568",1440
"2d85d6ec39840f8051854b028fa13073","77750","65011703","202511170921","2568",4
"2d85d6ec39840f8051854b028fa13073","01364","15011105","202511161022","2568",1
"2d85d6ec39840f8051854b028fa13073","01371","15020405","202511161022","2568",72
"2d85d6ec39840f8051854b028fa13073","10812","19070102","202511161456","2568",185
"2d85d6ec39840f8051854b028fa13073","01499","16050303","202511162121","2568",362
"2d85d6ec39840f8051854b028fa13073","10793","16070109","202511162121","2568",1608
"2d85d6ec39840f8051854b028fa13073","05595","48010306","202511171502","2568",248
"2d85d6ec39840f8051854b028fa13073","06601","56040302","202511162309","2568",245
"2d85d6ec39840f8051854b028fa13073","03476","33140711","202511180243","2568",1
"2d85d6ec39840f8051854b028fa13073","04521","41030705","202511162336","2568",346
"2d85d6ec39840f8051854b028fa13073","04522","41040109","202511162336","2568",2159
"2d85d6ec39840f8051854b028fa13073","77510","21010202","202511170545","2568",12
"2d85d6ec39840f8051854b028fa13073","01506","16050806","202511162121","2568",623
"2d85d6ec39840f8051854b028fa13073","09459","90030501","202511170514","2568",20
"2d85d6ec39840f8051854b028fa13073","14007","53080504","202511162304","2568",167
"2d85d6ec39840f8051854b028fa13073","04519","41030607","202511162336","2568",238
"2d85d6ec39840f8051854b028fa13073","04675","42010903","202511160132","2568",59
"2d85d6ec39840f8051854b028fa13073","09784","93011103","202511160817","2568",3
"2d85d6ec39840f8051854b028fa13073","11432","95030107","202511162152","2568",10
"2d85d6ec39840f8051854b028fa13073","01500","16050402","202511162121","2568",258
"2d85d6ec39840f8051854b028fa13073","00948","11020303","202511161045","2568",61
"2d85d6ec39840f8051854b028fa13073","00953","11020513","202511161045","2568",89
"2d85d6ec39840f8051854b028fa13073","10676","65010100","202511170921","2568",577
"2d85d6ec39840f8051854b028fa13073","05600","48010611","202511171502","2568",124
"2d85d6ec39840f8051854b028fa13073","11123","50060107","202511160034","2568",1371
"2d85d6ec39840f8051854b028fa13073","09776","93010607","202511160817","2568",17
"2d85d6ec39840f8051854b028fa13073","09831","93050503","202511160817","2568",122
"2d85d6ec39840f8051854b028fa13073","00956","11020806","202511161045","2568",111
"2d85d6ec39840f8051854b028fa13073","07403","64040109","202511170546","2568",30
"2d85d6ec39840f8051854b028fa13073","04869","38040210","202511161100","2568",177
"2d85d6ec39840f8051854b028fa13073","02161","23040301","202511170344","2568",1
"2d85d6ec39840f8051854b028fa13073","09779","93010807","202511160817","2568",10
"2d85d6ec39840f8051854b028fa13073","09777","93010708","202511160817","2568",3
"2d85d6ec39840f8051854b028fa13073","09785","93011101","202511160817","2568",6
"2d85d6ec39840f8051854b028fa13073","05406","46120308","202511170507","2568",4
"2d85d6ec39840f8051854b028fa13073","10692","17010100","202511160854","2568",1287
"2d85d6ec39840f8051854b028fa13073","03468","33130512","202511180243","2568",3
"2d85d6ec39840f8051854b028fa13073","03252","32120901","202511161725","2568",183
"2d85d6ec39840f8051854b028fa13073","03160","32051104","202511161725","2568",15
"2d85d6ec39840f8051854b028fa13073","03165","32051602","202511161725","2568",3
"2d85d6ec39840f8051854b028fa13073","10700","33010200","202511180243","2568",4012
"2d85d6ec39840f8051854b028fa13073","10927","33020107","202511180243","2568",985
"2d85d6ec39840f8051854b028fa13073","04793","43011105","202511160651","2568",588
"2d85d6ec39840f8051854b028fa13073","09800","93020304","202511160817","2568",78
"2d85d6ec39840f8051854b028fa13073","06640","56080304","202511162309","2568",128
"2d85d6ec39840f8051854b028fa13073","04794","43011303","202511160651","2568",511
"2d85d6ec39840f8051854b028fa13073","04825","38020411","202511161100","2568",1
"2d85d6ec39840f8051854b028fa13073","06258","53010801","202511162304","2568",350
"2d85d6ec39840f8051854b028fa13073","02878","31010502","202511152334","2568",11
"2d85d6ec39840f8051854b028fa13073","04525","41040306","202511162336","2568",1231
"2d85d6ec39840f8051854b028fa13073","04524","41040304","202511162336","2568",1324
"2d85d6ec39840f8051854b028fa13073","05596","48010407","202511171502","2568",257
"2d85d6ec39840f8051854b028fa13073","11146","52020411","202511170720","2568",294
"2d85d6ec39840f8051854b028fa13073","05608","48011004","202511171502","2568",161
"2d85d6ec39840f8051854b028fa13073","09781","93010908","202511160817","2568",4
"2d85d6ec39840f8051854b028fa13073","04795","43011603","202511160651","2568",217
"2d85d6ec39840f8051854b028fa13073","04796","43011702","202511160651","2568",980
"2d85d6ec39840f8051854b028fa13073","04802","43020406","202511160651","2568",56
"2d85d6ec39840f8051854b028fa13073","04803","43020503","202511160651","2568",18
"2d85d6ec39840f8051854b028fa13073","04800","43020209","202511160651","2568",76
"2d85d6ec39840f8051854b028fa13073","04799","43020211","202511160651","2568",33
"2d85d6ec39840f8051854b028fa13073","10682","90110100","202511170514","2568",12187
"2d85d6ec39840f8051854b028fa13073","10929","33040605","202511180243","2568",2594
"2d85d6ec39840f8051854b028fa13073","04817","38010910","202511161100","2568",160
"2d85d6ec39840f8051854b028fa13073","05598","48010602","202511171502","2568",83
"2d85d6ec39840f8051854b028fa13073","04680","42011201","202511160132","2568",61
"2d85d6ec39840f8051854b028fa13073","10931","33060120","202511180243","2568",5200
"2d85d6ec39840f8051854b028fa13073","04527","41250306","202511162336","2568",604
"2d85d6ec39840f8051854b028fa13073","04530","41250203","202511162336","2568",423
"2d85d6ec39840f8051854b028fa13073","04531","41250210","202511162336","2568",622
"2d85d6ec39840f8051854b028fa13073","05601","48010701","202511171502","2568",207
"2d85d6ec39840f8051854b028fa13073","04681","42011307","202511160132","2568",4
"2d85d6ec39840f8051854b028fa13073","04843","38030211","202511161100","2568",35
"2d85d6ec39840f8051854b028fa13073","06880","58060201","202511160836","2568",1
"2d85d6ec39840f8051854b028fa13073","10930","33050906","202511180243","2568",3625
"2d85d6ec39840f8051854b028fa13073","04797","43011801","202511160651","2568",278
"2d85d6ec39840f8051854b028fa13073","04798","43011907","202511160651","2568",379
"2d85d6ec39840f8051854b028fa13073","04827","38020702","202511161100","2568",1
"2d85d6ec39840f8051854b028fa13073","09789","93011306","202511160817","2568",3
"2d85d6ec39840f8051854b028fa13073","06600","56040206","202511162309","2568",6
"2d85d6ec39840f8051854b028fa13073","01503","16050603","202511162121","2568",236
"2d85d6ec39840f8051854b028fa13073","04844","38030316","202511161100","2568",241
"2d85d6ec39840f8051854b028fa13073","01373","15020703","202511161022","2568",1
"2d85d6ec39840f8051854b028fa13073","10813","19080109","202511161456","2568",4203
"2d85d6ec39840f8051854b028fa13073","11117","49060109","202511142358","2568",1395
"2d85d6ec39840f8051854b028fa13073","06621","56060307","202511162309","2568",473
"2d85d6ec39840f8051854b028fa13073","40744","56080200","202511162309","2568",613
"2d85d6ec39840f8051854b028fa13073","06844","58020307","202511160836","2568",81
"2d85d6ec39840f8051854b028fa13073","04845","38030313","202511161100","2568",41
"2d85d6ec39840f8051854b028fa13073","11189","57040120","202511161206","2568",770
"2d85d6ec39840f8051854b028fa13073","09782","93011008","202511160817","2568",122
"2d85d6ec39840f8051854b028fa13073","09791","93011311","202511160817","2568",16
"2d85d6ec39840f8051854b028fa13073","04805","43020702","202511160651","2568",103
"2d85d6ec39840f8051854b028fa13073","03943","36011408","202511161732","2568",16
"2d85d6ec39840f8051854b028fa13073","09792","93011401","202511160817","2568",8
"2d85d6ec39840f8051854b028fa13073","04804","43020604","202511160651","2568",415
"2d85d6ec39840f8051854b028fa13073","09795","93011505","202511160817","2568",6
"2d85d6ec39840f8051854b028fa13073","09797","93020202","202511160817","2568",26
"2d85d6ec39840f8051854b028fa13073","09829","93050403","202511160817","2568",1
"2d85d6ec39840f8051854b028fa13073","04806","43020806","202511160651","2568",206
"2d85d6ec39840f8051854b028fa13073","11176","55060906","202511160628","2568",105
"2d85d6ec39840f8051854b028fa13073","11283","71070101","202511170725","2568",1
"2d85d6ec39840f8051854b028fa13073","09802","93020406","202511160817","2568",1
"2d85d6ec39840f8051854b028fa13073","04828","43050203","202511160651","2568",665
"2d85d6ec39840f8051854b028fa13073","04808","43021010","202511160651","2568",51
"2d85d6ec39840f8051854b028fa13073","06254","53010504","202511162304","2568",698
"2d85d6ec39840f8051854b028fa13073","10718","56030104","202511162309","2568",3574
"2d85d6ec39840f8051854b028fa13073","03840","35011501","202511161808","2568",137
"2d85d6ec39840f8051854b028fa13073","11046","38040101","202511161100","2568",1385
"2d85d6ec39840f8051854b028fa13073","10828","21020201","202511170545","2568",17335
"2d85d6ec39840f8051854b028fa13073","01728","19040501","202511161456","2568",260
"2d85d6ec39840f8051854b028fa13073","06845","58020401","202511160836","2568",71
"2d85d6ec39840f8051854b028fa13073","11631","66120113","202511171233","2568",1091
"2d85d6ec39840f8051854b028fa13073","09803","93020502","202511160817","2568",9
"2d85d6ec39840f8051854b028fa13073","09808","93030208","202511160817","2568",1
"2d85d6ec39840f8051854b028fa13073","04829","43050214","202511160651","2568",410
"2d85d6ec39840f8051854b028fa13073","02196","24011502","202511162132","2568",1
"2d85d6ec39840f8051854b028fa13073","03253","32121001","202511161725","2568",185
"2d85d6ec39840f8051854b028fa13073","05616","48011403","202511171502","2568",1020
"2d85d6ec39840f8051854b028fa13073","09804","93020504","202511160817","2568",20
"2d85d6ec39840f8051854b028fa13073","05617","48011507","202511171502","2568",289
"2d85d6ec39840f8051854b028fa13073","04831","43050306","202511160651","2568",1089
"2d85d6ec39840f8051854b028fa13073","06260","53010902","202511162304","2568",262
"2d85d6ec39840f8051854b028fa13073","05621","48020408","202511171502","2568",12
"2d85d6ec39840f8051854b028fa13073","01375","15020901","202511161022","2568",2
"2d85d6ec39840f8051854b028fa13073","27978","66090112","202511171233","2568",703
"2d85d6ec39840f8051854b028fa13073","06261","53010908","202511162304","2568",474
"2d85d6ec39840f8051854b028fa13073","09814","93030704","202511160817","2568",16
"2d85d6ec39840f8051854b028fa13073","14208","93040302","202511160817","2568",3
"2d85d6ec39840f8051854b028fa13073","09821","93040105","202511160817","2568",1
"2d85d6ec39840f8051854b028fa13073","09822","93040301","202511160817","2568",12
"2d85d6ec39840f8051854b028fa13073","10757","12030103","202511161332","2568",658
"2d85d6ec39840f8051854b028fa13073","04846","38030412","202511161100","2568",10
"2d85d6ec39840f8051854b028fa13073","09825","93040308","202511160817","2568",63
"2d85d6ec39840f8051854b028fa13073","10745","90010402","202511170514","2568",11138
"2d85d6ec39840f8051854b028fa13073","11386","90020101","202511170514","2568",36
"2d85d6ec39840f8051854b028fa13073","11387","90030102","202511170514","2568",426
"2d85d6ec39840f8051854b028fa13073","11388","90040100","202511170514","2568",549
"2d85d6ec39840f8051854b028fa13073","11390","90050105","202511170514","2568",83
"2d85d6ec39840f8051854b028fa13073","11174","55030205","202511160628","2568",179
"2d85d6ec39840f8051854b028fa13073","11116","49051412","202511142358","2568",1969
"2d85d6ec39840f8051854b028fa13073","01387","15040305","202511161022","2568",1
"2d85d6ec39840f8051854b028fa13073","13884","35060509","202511161808","2568",20
"2d85d6ec39840f8051854b028fa13073","09421","86070703","202511162053","2568",7
"2d85d6ec39840f8051854b028fa13073","04847","38030409","202511161100","2568",32
"2d85d6ec39840f8051854b028fa13073","11380","86040904","202511162053","2568",45
"2d85d6ec39840f8051854b028fa13073","00954","11020606","202511161045","2568",66
"2d85d6ec39840f8051854b028fa13073","05618","48020207","202511171502","2568",226
"2d85d6ec39840f8051854b028fa13073","06255","53010602","202511162304","2568",830
"2d85d6ec39840f8051854b028fa13073","11452","54050109","202511162124","2568",1035
"2d85d6ec39840f8051854b028fa13073","11412","92070507","202511170051","2568",38
"2d85d6ec39840f8051854b028fa13073","09827","93050205","202511160817","2568",3
"2d85d6ec39840f8051854b028fa13073","09818","93040207","202511160817","2568",3
"2d85d6ec39840f8051854b028fa13073","09828","93050402","202511160817","2568",18
"2d85d6ec39840f8051854b028fa13073","04676","42010908","202511160132","2568",19
"2d85d6ec39840f8051854b028fa13073","04528","41040607","202511162336","2568",892
"2d85d6ec39840f8051854b028fa13073","05620","48020311","202511171502","2568",111
"2d85d6ec39840f8051854b028fa13073","09669","92012007","202511170051","2568",15
"2d85d6ec39840f8051854b028fa13073","03939","36011103","202511161732","2568",2
"2d85d6ec39840f8051854b028fa13073","09833","93050806","202511160817","2568",7
"2d85d6ec39840f8051854b028fa13073","06269","53011503","202511162304","2568",2311
"2d85d6ec39840f8051854b028fa13073","10744","86010100","202511162053","2568",8329
"2d85d6ec39840f8051854b028fa13073","04852","38030708","202511161100","2568",15
"2d85d6ec39840f8051854b028fa13073","09823","93040304","202511160817","2568",4
"2d85d6ec39840f8051854b028fa13073","09834","93050902","202511160817","2568",40
"2d85d6ec39840f8051854b028fa13073","04830","43050302","202511160651","2568",654
"2d85d6ec39840f8051854b028fa13073","04689","42030207","202511160132","2568",371
"2d85d6ec39840f8051854b028fa13073","04691","42030307","202511160132","2568",725
"2d85d6ec39840f8051854b028fa13073","03865","35040401","202511161808","2568",25
"2d85d6ec39840f8051854b028fa13073","09786","93011203","202511160817","2568",5
"2d85d6ec39840f8051854b028fa13073","06265","53011203","202511162304","2568",92
"2d85d6ec39840f8051854b028fa13073","10704","39010101","202511161004","2568",1144
"2d85d6ec39840f8051854b028fa13073","04807","43020902","202511160651","2568",107
"2d85d6ec39840f8051854b028fa13073","11188","56070209","202511162309","2568",2236
"2d85d6ec39840f8051854b028fa13073","06643","56080502","202511162309","2568",268
"2d85d6ec39840f8051854b028fa13073","06642","56080408","202511162309","2568",57
"2d85d6ec39840f8051854b028fa13073","10689","15010200","202511161022","2568",1294
"2d85d6ec39840f8051854b028fa13073","10954","34151003","202511170916","2568",21121
"2d85d6ec39840f8051854b028fa13073","04849","38030509","202511161100","2568",5
"2d85d6ec39840f8051854b028fa13073","04833","43050413","202511160651","2568",860
"2d85d6ec39840f8051854b028fa13073","04529","41040704","202511162336","2568",567
"2d85d6ec39840f8051854b028fa13073","11455","65020107","202511170921","2568",563
"2d85d6ec39840f8051854b028fa13073","11256","65080105","202511170921","2568",1150
"2d85d6ec39840f8051854b028fa13073","10768","14020100","202511160708","2568",2653
"2d85d6ec39840f8051854b028fa13073","06846","58020405","202511160836","2568",34
"2d85d6ec39840f8051854b028fa13073","04848","38030514","202511161100","2568",48
"2d85d6ec39840f8051854b028fa13073","10769","14030302","202511160708","2568",796
"2d85d6ec39840f8051854b028fa13073","10817","20020101","202511171752","2568",13696
"2d85d6ec39840f8051854b028fa13073","10818","20030101","202511171752","2568",131
"2d85d6ec39840f8051854b028fa13073","10819","20040805","202511171752","2568",4853
"2d85d6ec39840f8051854b028fa13073","11312","76061608","202511162351","2568",265
"2d85d6ec39840f8051854b028fa13073","03159","32051004","202511161725","2568",1
"2d85d6ec39840f8051854b028fa13073","10759","12050105","202511161332","2568",477
"2d85d6ec39840f8051854b028fa13073","10760","12061005","202511161332","2568",64
"2d85d6ec39840f8051854b028fa13073","01008","12020205","202511161332","2568",1
"2d85d6ec39840f8051854b028fa13073","09840","93051310","202511160817","2568",7
"2d85d6ec39840f8051854b028fa13073","04834","43050606","202511160651","2568",103
"2d85d6ec39840f8051854b028fa13073","11375","86010203","202511162053","2568",25
"2d85d6ec39840f8051854b028fa13073","04526","41040403","202511162336","2568",628
"2d85d6ec39840f8051854b028fa13073","11184","56020107","202511162309","2568",1220
"2d85d6ec39840f8051854b028fa13073","11456","66040100","202511171233","2568",993
"2d85d6ec39840f8051854b028fa13073","06307","53070203","202511162304","2568",233
"2d85d6ec39840f8051854b028fa13073","06847","58020501","202511160836","2568",151
"2d85d6ec39840f8051854b028fa13073","06308","53070205","202511162304","2568",169
"2d85d6ec39840f8051854b028fa13073","10995","40020609","202511161840","2568",1120
"2d85d6ec39840f8051854b028fa13073","04851","38030604","202511161100","2568",5
"2d85d6ec39840f8051854b028fa13073","04792","43011014","202511160651","2568",533
"2d85d6ec39840f8051854b028fa13073","11257","65090602","202511170921","2568",1539
"2d85d6ec39840f8051854b028fa13073","05411","46120803","202511170507","2568",2958
"2d85d6ec39840f8051854b028fa13073","01729","19040507","202511161456","2568",116
"2d85d6ec39840f8051854b028fa13073","11391","90060101","202511170514","2568",134
"2d85d6ec39840f8051854b028fa13073","05622","48020501","202511171502","2568",92
"2d85d6ec39840f8051854b028fa13073","03879","35050202","202511161808","2568",113
"2d85d6ec39840f8051854b028fa13073","11377","86030107","202511162053","2568",16
"2d85d6ec39840f8051854b028fa13073","06268","53011401","202511162304","2568",357
"2d85d6ec39840f8051854b028fa13073","02155","23040101","202511170344","2568",55
"2d85d6ec39840f8051854b028fa13073","11171","54070108","202511162124","2568",306
"2d85d6ec39840f8051854b028fa13073","03874","35040903","202511161808","2568",39
"2d85d6ec39840f8051854b028fa13073","01502","16050507","202511162121","2568",266
"2d85d6ec39840f8051854b028fa13073","04871","38040402","202511161100","2568",90
"2d85d6ec39840f8051854b028fa13073","04836","43050815","202511160651","2568",1
"2d85d6ec39840f8051854b028fa13073","05624","48020702","202511171502","2568",88
"2d85d6ec39840f8051854b028fa13073","04839","43051301","202511160651","2568",140
"2d85d6ec39840f8051854b028fa13073","04534","41041003","202511162336","2568",1394
"2d85d6ec39840f8051854b028fa13073","06639","56080205","202511162309","2568",300
"2d85d6ec39840f8051854b028fa13073","10717","56010700","202511162309","2568",1117
"2d85d6ec39840f8051854b028fa13073","10784","15030200","202511161022","2568",174
"2d85d6ec39840f8051854b028fa13073","11461","95050106","202511162152","2568",2360
"2d85d6ec39840f8051854b028fa13073","10679","73010100","202511160726","2568",2607
"2d85d6ec39840f8051854b028fa13073","10991","39020106","202511161004","2568",1857
"2d85d6ec39840f8051854b028fa13073","03880","35050305","202511161808","2568",410
"2d85d6ec39840f8051854b028fa13073","09637","91050305","202511170519","2568",890
"2d85d6ec39840f8051854b028fa13073","11185","56040201","202511162309","2568",1347
"2d85d6ec39840f8051854b028fa13073","01097","13020513","202511170532","2568",9
"2d85d6ec39840f8051854b028fa13073","01094","13020407","202511170532","2568",26
"2d85d6ec39840f8051854b028fa13073","01093","13020308","202511170532","2568",10
"2d85d6ec39840f8051854b028fa13073","01092","13020213","202511170532","2568",13
"2d85d6ec39840f8051854b028fa13073","01090","13020113","202511170532","2568",8
"2d85d6ec39840f8051854b028fa13073","10761","13020607","202511170532","2568",353
"2d85d6ec39840f8051854b028fa13073","04887","38060303","202511161100","2568",210
"2d85d6ec39840f8051854b028fa13073","04837","43050806","202511160651","2568",83
"2d85d6ec39840f8051854b028fa13073","04856","13020305","202511170532","2568",235
"2d85d6ec39840f8051854b028fa13073","10687","13010105","202511170532","2568",2960
"2d85d6ec39840f8051854b028fa13073","01095","13020413","202511170532","2568",6
"2d85d6ec39840f8051854b028fa13073","10762","13030302","202511170532","2568",1794
"2d85d6ec39840f8051854b028fa13073","01391","15040603","202511161022","2568",1
"2d85d6ec39840f8051854b028fa13073","00955","11020707","202511161045","2568",214
"2d85d6ec39840f8051854b028fa13073","10934","33090102","202511180243","2568",10726
"2d85d6ec39840f8051854b028fa13073","01018","12020805","202511161332","2568",1
"2d85d6ec39840f8051854b028fa13073","03881","35050306","202511161808","2568",354
"2d85d6ec39840f8051854b028fa13073","06283","53030501","202511162304","2568",67
"2d85d6ec39840f8051854b028fa13073","02200","24011813","202511162132","2568",4
"2d85d6ec39840f8051854b028fa13073","11049","38070111","202511161100","2568",799
"2d85d6ec39840f8051854b028fa13073","04533","41040913","202511162336","2568",643
"2d85d6ec39840f8051854b028fa13073","03171","32060505","202511161725","2568",2
"2d85d6ec39840f8051854b028fa13073","06843","58020306","202511160836","2568",43
"2d85d6ec39840f8051854b028fa13073","11434","95060101","202511162152","2568",1126
"2d85d6ec39840f8051854b028fa13073","11113","49020111","202511142358","2568",1507
"2d85d6ec39840f8051854b028fa13073","04838","43050901","202511160651","2568",596
"2d85d6ec39840f8051854b028fa13073","10957","34200102","202511170916","2568",1704
"2d85d6ec39840f8051854b028fa13073","05623","48020602","202511171502","2568",391
"2d85d6ec39840f8051854b028fa13073","08593","76030101","202511162351","2568",12
"2d85d6ec39840f8051854b028fa13073","05615","48011305","202511171502","2568",356
"2d85d6ec39840f8051854b028fa13073","05628","48030208","202511171502","2568",12
"2d85d6ec39840f8051854b028fa13073","06623","56060404","202511162309","2568",1
"2d85d6ec39840f8051854b028fa13073","04840","43051311","202511160651","2568",676
"2d85d6ec39840f8051854b028fa13073","04872","38040411","202511161100","2568",9
"2d85d6ec39840f8051854b028fa13073","00961","11030401","202511161045","2568",3
"2d85d6ec39840f8051854b028fa13073","04858","43070503","202511160651","2568",163
"2d85d6ec39840f8051854b028fa13073","11392","90070105","202511170514","2568",1014
"2d85d6ec39840f8051854b028fa13073","01727","19040304","202511161456","2568",70
"2d85d6ec39840f8051854b028fa13073","01726","19040107","202511161456","2568",22
"2d85d6ec39840f8051854b028fa13073","01725","19040104","202511161456","2568",25
"2d85d6ec39840f8051854b028fa13073","11379","86041205","202511162053","2568",423
"2d85d6ec39840f8051854b028fa13073","11262","66070105","202511171233","2568",1688
"2d85d6ec39840f8051854b028fa13073","10858","25030201","202511161421","2568",17
"2d85d6ec39840f8051854b028fa13073","10966","35050104","202511161808","2568",1290
"2d85d6ec39840f8051854b028fa13073","11177","55070111","202511160628","2568",119
"2d85d6ec39840f8051854b028fa13073","11282","71060101","202511170725","2568",36
"2d85d6ec39840f8051854b028fa13073","10672","52010200","202511170720","2568",16449
"2d85d6ec39840f8051854b028fa13073","09852","93060504","202511160817","2568",4
